attendance_id,customer_id,visit_date,attraction_id,time_spent_minutes
4820,1222,2024-01-23,1,66
4821,1222,2024-01-23,3,73
4822,1222,2024-01-23,5,74
4823,1223,2024-09-23,6,20
4824,1224,2024-12-29,5,22
4825,1225,2024-03-15,1,33
4826,1225,2024-03-15,4,35
4827,1226,2024-07-03,3,53
4828,1226,2024-07-03,5,55
4829,1227,2024-07-19,2,59
4830,1227,2024-07-19,3,34
4831,1227,2024-07-19,5,21
4832,1227,2024-10-07,8,53
4833,1227,2024-10-22,1,22
4834,1227,2024-10-22,3,55
4835,1227,2024-10-22,5,47
4836,1227,2024-09-13,2,70
4837,1227,2024-09-13,3,65
4838,1227,2024-09-13,10,30
4839,1228,2024-10-15,1,12
4840,1228,2024-10-15,2,39
4841,1228,2024-10-15,3,11
4842,1229,2024-07-05,1,57
4843,1229,2024-07-05,3,11
4844,1229,2024-07-05,4,71
4845,1229,2024-07-05,5,65
4846,1229,2024-10-27,9,37
4847,1229,2024-10-27,10,23
4848,1229,2024-10-27,4,25
4849,1229,2024-04-24,2,32
4850,1229,2024-04-24,3,40
4851,1229,2024-04-24,10,20
4852,1229,2024-04-24,8,11
4853,1230,2024-12-24,1,21
4854,1231,2024-11-30,2,60
4855,1231,2024-11-30,3,37
4856,1231,2024-11-30,8,67
4857,1231,2024-10-24,2,70
4858,1232,2024-11-11,1,61
4859,1233,2024-10-24,9,57
4860,1233,2024-10-24,4,44
4861,1233,2024-10-24,7,37
4862,1234,2024-05-08,1,30
4863,1235,2024-08-23,1,61
4864,1236,2024-02-26,2,42
4865,1236,2024-02-26,6,69
4866,1236,2024-02-26,8,36
4867,1236,2024-01-08,9,12
4868,1236,2024-01-08,2,53
4869,1236,2024-01-08,5,55
4870,1236,2024-01-08,6,66
4871,1237,2024-03-23,1,28
4872,1237,2024-03-23,2,69
4873,1238,2024-01-03,1,52
4874,1238,2024-01-03,9,59
4875,1238,2024-01-03,4,67
4876,1239,2024-10-14,1,34
4877,1239,2024-10-14,2,22
4878,1239,2024-10-14,4,43
4879,1239,2024-10-14,8,45
4880,1240,2024-10-17,1,65
4881,1240,2024-10-17,2,15
4882,1241,2024-11-19,1,75
4883,1241,2024-11-19,9,23
4884,1241,2024-11-19,5,15
4885,1241,2024-08-02,1,24
4886,1241,2024-08-02,4,50
4887,1241,2024-08-02,8,25
4888,1241,2024-07-26,2,17
4889,1241,2024-07-26,6,54
4890,1242,2024-12-02,5,40
4891,1242,2024-01-10,1,61
4892,1242,2024-01-10,2,38
4893,1242,2024-01-10,3,63
4894,1242,2024-08-06,1,48
4895,1242,2024-08-06,7,67
4896,1242,2024-01-08,2,38
4897,1243,2024-09-05,1,11
4898,1243,2024-09-05,2,47
4899,1243,2024-09-05,4,26
4900,1243,2024-09-05,6,42
4901,1243,2024-02-04,4,20
4902,1243,2024-11-21,1,61
4903,1243,2024-11-21,2,53
4904,1243,2024-11-21,5,33
4905,1244,2024-06-14,9,12
4906,1244,2024-06-14,3,22
4907,1244,2024-06-14,7,23
4908,1245,2024-10-01,1,59
4909,1245,2024-10-01,6,59
4910,1246,2024-12-15,9,30
4911,1246,2024-01-08,1,69
4912,1246,2024-01-08,6,11
4913,1246,2024-01-08,7,65
4914,1246,2024-10-11,2,50
4915,1246,2024-10-11,8,19
4916,1247,2024-08-19,3,37
4917,1248,2024-04-19,1,54
4918,1248,2024-08-29,2,10
4919,1248,2024-08-29,4,59
4920,1248,2024-12-19,2,40
4921,1248,2024-10-02,9,57
4922,1248,2024-10-02,1,35
4923,1248,2024-10-02,4,69
4924,1248,2024-10-02,6,21
4925,1249,2024-09-04,1,13
4926,1249,2024-09-04,2,10
4927,1249,2024-09-04,5,35
4928,1249,2024-05-20,2,63
4929,1249,2024-05-20,3,44
4930,1249,2024-04-27,1,40
4931,1249,2024-04-27,9,18
4932,1249,2024-04-27,6,22
4933,1249,2024-04-27,8,55
4934,1249,2024-09-28,4,74
4935,1250,2024-09-28,10,48
4936,1250,2024-09-28,5,30
4937,1250,2024-06-14,3,21
4938,1251,2024-07-11,2,13
4939,1251,2024-07-11,4,36
4940,1252,2024-11-27,1,58
4941,1252,2024-11-27,5,53
4942,1253,2024-08-05,5,65
4943,1253,2024-08-05,7,73
4944,1253,2024-06-07,2,49
4945,1254,2024-07-25,2,48
4946,1254,2024-07-25,5,51
4947,1254,2024-07-25,6,31
4948,1254,2024-07-25,8,33
4949,1255,2024-05-24,1,49
4950,1255,2024-05-24,2,75
4951,1255,2024-05-24,6,51
4952,1256,2024-09-18,4,37
4953,1256,2024-09-18,7,42
4954,1257,2024-12-14,2,38
4955,1257,2024-12-14,3,54
4956,1257,2024-12-14,7,32
4957,1257,2024-07-02,5,73
4958,1257,2024-09-06,10,59
4959,1258,2024-11-04,1,35
4960,1258,2024-11-04,3,19
4961,1259,2024-12-26,1,68
4962,1259,2024-12-26,2,74
4963,1260,2024-12-06,1,52
4964,1260,2024-12-06,9,11
4965,1261,2024-03-21,3,28
4966,1262,2024-12-28,9,42
4967,1262,2024-12-28,4,23
4968,1262,2024-12-28,5,12
4969,1262,2024-07-23,1,35
4970,1262,2024-07-23,9,62
4971,1262,2024-07-23,5,48
4972,1262,2024-03-28,1,19
4973,1262,2024-03-28,3,33
4974,1262,2024-09-27,9,59
4975,1262,2024-09-27,2,72
4976,1263,2024-09-05,9,71
4977,1263,2024-09-05,3,49
4978,1263,2024-09-05,4,59
4979,1264,2024-07-26,9,34
4980,1264,2024-07-26,3,10
4981,1264,2024-07-26,4,21
4982,1264,2024-07-26,5,39
4983,1265,2024-12-24,2,27
4984,1265,2024-12-24,3,22
4985,1265,2024-04-04,1,25
4986,1265,2024-04-04,3,59
4987,1265,2024-04-04,5,19
4988,1265,2024-04-04,8,47
4989,1265,2024-10-16,1,55
4990,1265,2024-10-16,2,64
4991,1265,2024-10-16,4,25
4992,1265,2024-10-16,6,63
4993,1266,2024-03-07,7,46
4994,1266,2024-09-19,9,33
4995,1266,2024-09-19,10,30
4996,1266,2024-09-19,3,74
4997,1266,2024-09-19,1,68
4998,1267,2024-12-05,1,58
4999,1267,2024-12-05,2,58
5000,1267,2024-12-05,3,18
5001,1268,2024-12-08,1,53
5002,1268,2024-12-08,5,67
5003,1268,2024-05-24,1,11
5004,1268,2024-05-24,4,34
5005,1268,2024-05-24,7,17
5006,1268,2024-05-24,8,38
5007,1269,2024-02-02,9,19
5008,1269,2024-02-02,6,20
5009,1270,2024-02-21,1,13
5010,1270,2024-02-21,3,27
5011,1271,2024-11-24,5,56
5012,1271,2024-11-24,8,52
5013,1271,2024-06-08,5,27
5014,1272,2024-08-25,1,36
5015,1272,2024-08-25,10,41
5016,1272,2024-08-25,5,57
5017,1272,2024-06-17,1,25
5018,1272,2024-06-17,2,40
5019,1272,2024-06-17,4,73
5020,1272,2024-06-17,5,70
5021,1273,2024-12-11,4,30
5022,1273,2024-12-11,5,66
5023,1273,2024-07-08,1,60
5024,1273,2024-07-08,10,10
5025,1273,2024-07-08,3,47
5026,1273,2024-07-08,4,33
5027,1274,2024-12-03,3,62
5028,1274,2024-12-03,4,52
5029,1274,2024-12-20,2,43
5030,1274,2024-06-21,1,12
5031,1274,2024-06-21,2,58
5032,1274,2024-06-21,3,18
5033,1274,2024-06-21,8,49
5034,1275,2024-09-11,1,66
5035,1275,2024-09-11,4,28
5036,1275,2024-09-11,5,16
5037,1275,2024-09-11,7,32
5038,1276,2024-04-05,1,37
5039,1276,2024-04-05,2,25
5040,1276,2024-04-05,4,47
5041,1277,2024-08-15,4,24
5042,1277,2024-06-22,5,66
5043,1278,2024-07-14,1,68
5044,1278,2024-07-14,2,45
5045,1278,2024-07-14,3,53
5046,1278,2024-07-14,8,16
5047,1279,2024-06-05,1,22
5048,1279,2024-06-05,2,31
5049,1279,2024-06-05,7,10
5050,1279,2024-06-23,2,43
5051,1279,2024-06-23,5,24
5052,1280,2024-01-14,1,62
5053,1280,2024-01-14,2,32
5054,1280,2024-01-14,5,44
5055,1280,2024-03-04,4,52
5056,1281,2024-12-25,9,64
5057,1281,2024-06-22,1,35
5058,1281,2024-06-22,4,72
5059,1281,2024-03-04,10,50
5060,1282,2024-04-30,1,30
5061,1282,2024-04-30,2,32
5062,1282,2024-04-30,3,63
5063,1282,2024-04-30,6,52
5064,1283,2024-07-11,1,36
5065,1283,2024-07-11,2,54
5066,1283,2024-07-11,6,20
5067,1283,2024-07-11,7,65
5068,1283,2024-07-11,9,39
5069,1284,2024-07-21,1,62
5070,1284,2024-07-21,3,46
5071,1284,2024-07-21,7,45
5072,1285,2024-07-26,1,34
5073,1285,2024-07-26,3,31
5074,1285,2024-07-26,4,17
5075,1285,2024-07-26,7,22
5076,1286,2024-04-21,8,22
5077,1287,2024-09-04,4,53
5078,1287,2024-09-04,7,25
5079,1288,2024-09-18,4,20
5080,1289,2024-09-17,7,16
5081,1290,2024-05-20,2,15
5082,1291,2024-05-17,1,41
5083,1291,2024-05-17,6,53
5084,1292,2024-06-25,1,16
5085,1292,2024-06-25,10,24
5086,1292,2024-06-25,4,27
5087,1292,2024-06-25,6,41
5088,1293,2024-10-16,3,58
5089,1293,2024-10-16,7,60
5090,1293,2024-01-22,1,22
5091,1294,2024-12-11,1,45
5092,1294,2024-12-11,4,69
5093,1294,2024-12-11,5,75
5094,1295,2024-04-14,9,39
5095,1295,2024-04-14,1,49
5096,1295,2024-04-14,4,73
5097,1295,2024-04-14,7,66
5098,1296,2024-07-21,2,21
5099,1297,2024-12-18,5,42
5100,1297,2024-12-08,1,31
5101,1297,2024-12-08,2,22
5102,1297,2024-12-08,5,37
5103,1298,2024-12-14,5,48
5104,1299,2024-04-24,1,39
5105,1299,2024-04-24,2,12
5106,1299,2024-04-24,5,45
5107,1299,2024-04-24,7,47
5108,1300,2024-04-17,3,47
5109,1300,2024-04-17,5,28
5110,1301,2024-09-19,2,12
5111,1301,2024-09-19,4,12
5112,1302,2024-01-14,4,63
5113,1303,2024-01-10,1,23
5114,1303,2024-01-10,2,56
5115,1303,2024-01-10,4,21
5116,1303,2024-01-10,6,21
5117,1304,2024-02-27,2,66
5118,1304,2024-02-27,5,59
5119,1305,2024-04-29,1,61
5120,1305,2024-04-29,5,44
5121,1305,2024-06-15,1,13
5122,1305,2024-06-15,2,72
5123,1305,2024-06-15,5,26
5124,1306,2024-05-05,1,59
5125,1306,2024-05-05,2,60
5126,1306,2024-05-05,4,27
5127,1306,2024-05-05,7,38
5128,1306,2024-11-16,2,66
5129,1306,2024-01-22,2,69
5130,1306,2024-01-22,7,31
5131,1306,2024-11-10,7,62
5132,1307,2024-07-07,3,13
5133,1307,2024-07-07,5,19
5134,1308,2024-07-11,1,47
5135,1308,2024-07-11,2,24
5136,1308,2024-07-11,5,71
5137,1309,2024-06-07,1,13
5138,1309,2024-06-07,8,18
5139,1309,2024-10-14,1,58
5140,1309,2024-10-14,3,41
5141,1309,2024-10-14,7,66
5142,1310,2024-06-28,1,56
5143,1310,2024-06-28,4,37
5144,1311,2024-07-13,2,16
5145,1311,2024-07-13,4,49
5146,1311,2024-07-13,6,71
5147,1312,2024-09-27,6,56
5148,1313,2024-10-22,1,59
5149,1313,2024-10-22,3,54
5150,1313,2024-10-22,8,59
5151,1314,2024-03-06,1,63
5152,1314,2024-03-06,3,68
5153,1314,2024-01-02,2,24
5154,1314,2024-09-08,7,27
5155,1314,2024-12-27,9,12
5156,1315,2024-01-14,4,12
5157,1315,2024-10-22,1,57
5158,1315,2024-10-22,5,64
5159,1315,2024-10-22,6,72
5160,1316,2024-06-22,1,53
5161,1316,2024-06-22,6,27
5162,1316,2024-06-22,7,54
5163,1316,2024-06-22,8,68
5164,1317,2024-07-24,1,40
5165,1317,2024-07-24,6,34
5166,1317,2024-07-24,7,54
5167,1318,2024-10-07,1,18
5168,1318,2024-10-07,2,74
5169,1318,2024-10-07,4,65
5170,1318,2024-10-07,7,34
5171,1319,2024-12-11,7,36
5172,1320,2024-11-23,9,73
5173,1320,2024-11-23,1,57
5174,1320,2024-11-23,4,37
5175,1321,2024-04-05,1,10
5176,1321,2024-04-05,7,18
5177,1322,2024-01-04,2,37
5178,1322,2024-01-04,4,11
5179,1322,2024-07-02,1,54
5180,1322,2024-07-02,2,49
5181,1322,2024-07-02,9,12
5182,1322,2024-07-02,8,23
5183,1323,2024-09-07,1,10
5184,1323,2024-09-07,2,28
5185,1324,2024-10-14,3,15
5186,1324,2024-10-14,5,51
5187,1325,2024-01-05,1,60
5188,1325,2024-01-05,3,34
5189,1325,2024-01-05,4,60
5190,1325,2024-01-05,5,18
5191,1325,2024-09-08,1,44
5192,1325,2024-09-08,4,34
5193,1325,2024-09-08,6,58
5194,1325,2024-09-08,8,27
5195,1325,2024-12-24,9,59
5196,1325,2024-12-24,1,66
5197,1325,2024-12-24,4,70
5198,1325,2024-12-24,5,18
5199,1325,2024-10-25,1,48
5200,1325,2024-10-25,3,33
5201,1325,2024-10-25,8,59
5202,1326,2024-12-03,1,21
5203,1326,2024-12-03,3,43
5204,1326,2024-12-03,5,22
5205,1326,2024-12-03,7,27
5206,1326,2024-09-27,1,70
5207,1326,2024-09-27,2,14
5208,1326,2024-09-27,3,56
5209,1327,2024-11-22,7,70
5210,1328,2024-12-13,9,43
5211,1328,2024-12-13,1,47
5212,1328,2024-12-13,3,20
5213,1329,2024-12-09,4,59
5214,1329,2024-12-09,6,66
5215,1329,2024-12-09,7,57
5216,1330,2024-10-18,1,24
5217,1331,2024-08-11,2,48
5218,1331,2024-08-11,3,31
5219,1331,2024-08-11,6,12
5220,1332,2024-04-18,2,49
5221,1332,2024-01-11,4,32
5222,1332,2024-01-11,8,19
5223,1333,2024-04-25,1,65
5224,1333,2024-04-25,2,35
5225,1333,2024-04-25,3,55
5226,1334,2024-03-01,9,39
5227,1334,2024-03-01,1,39
5228,1334,2024-03-01,3,16
5229,1335,2024-12-19,1,74
5230,1335,2024-12-19,2,46
5231,1335,2024-12-19,5,41
5232,1335,2024-12-19,6,32
5233,1336,2024-09-25,10,15
5234,1337,2024-09-25,9,34
5235,1337,2024-09-25,2,17
5236,1337,2024-09-25,3,70
5237,1337,2024-07-02,9,74
5238,1337,2024-07-02,1,45
5239,1337,2024-07-02,4,60
5240,1337,2024-07-02,8,67
5241,1338,2024-06-05,1,15
5242,1338,2024-06-05,4,37
5243,1338,2024-12-28,9,60
5244,1338,2024-12-28,2,27
5245,1338,2024-12-28,3,18
5246,1339,2024-12-21,10,14
5247,1340,2024-04-29,2,53
5248,1340,2024-04-29,4,57
5249,1341,2024-12-04,1,17
5250,1342,2024-03-13,1,58
5251,1342,2024-03-13,2,40
5252,1342,2024-03-13,3,15
5253,1343,2024-03-25,3,65
5254,1343,2024-03-25,6,29
5255,1343,2024-03-25,8,33
5256,1344,2024-10-22,1,67
5257,1345,2024-04-04,1,37
5258,1345,2024-04-04,9,12
5259,1345,2024-04-04,4,51
5260,1346,2024-07-16,1,39
5261,1346,2024-07-16,3,71
5262,1347,2024-05-10,1,10
5263,1347,2024-05-10,9,37
5264,1347,2024-05-10,3,29
5265,1347,2024-05-10,5,45
5266,1348,2024-07-24,1,71
5267,1348,2024-07-24,2,56
5268,1348,2024-07-24,3,63
5269,1348,2024-07-24,6,72
5270,1348,2024-07-24,10,70
5271,1349,2024-05-04,9,33
5272,1349,2024-05-04,2,45
5273,1349,2024-05-04,3,24
5274,1349,2024-05-04,4,47
5275,1350,2024-03-11,2,14
5276,1350,2024-03-11,3,72
5277,1350,2024-03-11,4,66
5278,1350,2024-03-11,10,55
5279,1351,2024-05-05,9,53
5280,1351,2024-05-05,2,66
5281,1351,2024-05-05,3,57
5282,1351,2024-05-05,8,60
5283,1352,2024-06-15,2,45
5284,1352,2024-06-15,4,27
5285,1352,2024-06-15,6,67
5286,1352,2024-09-27,2,56
5287,1352,2024-09-27,3,21
5288,1352,2024-09-27,5,61
5289,1352,2024-09-27,7,54
5290,1353,2024-10-22,1,36
5291,1353,2024-10-22,4,51
5292,1354,2024-07-07,1,69
5293,1355,2024-06-26,1,46
5294,1355,2024-06-26,2,71
5295,1355,2024-06-26,4,72
5296,1355,2024-06-26,10,66
5297,1356,2024-10-05,1,67
5298,1356,2024-10-05,3,19
5299,1357,2024-06-09,1,66
5300,1358,2024-09-15,3,63
5301,1358,2024-09-15,8,17
5302,1359,2024-03-10,3,46
5303,1359,2024-03-10,4,32
5304,1359,2024-03-10,5,11
5305,1359,2024-12-21,1,51
5306,1359,2024-12-21,5,70
5307,1359,2024-12-21,7,47
5308,1359,2024-01-03,1,62
5309,1359,2024-01-03,2,52
5310,1359,2024-01-03,3,21
5311,1359,2024-01-03,7,61
5312,1360,2024-12-24,1,18
5313,1360,2024-12-24,2,47
5314,1360,2024-12-24,6,19
5315,1361,2024-08-27,1,74
5316,1361,2024-08-27,6,71
5317,1362,2024-04-27,1,23
5318,1362,2024-04-27,3,42
5319,1362,2024-04-27,5,65
5320,1362,2024-04-27,6,62
5321,1363,2024-01-02,6,23
5322,1364,2024-01-27,1,63
5323,1364,2024-01-27,2,69
5324,1364,2024-01-27,6,14
5325,1365,2024-12-17,10,52
5326,1365,2024-11-24,1,19
5327,1365,2024-11-24,3,27
5328,1365,2024-11-24,5,43
5329,1365,2024-02-11,9,56
5330,1365,2024-02-11,2,72
5331,1365,2024-02-11,5,67
5332,1365,2024-02-11,1,35
5333,1366,2024-02-05,1,33
5334,1366,2024-02-05,4,30
5335,1367,2024-11-12,1,17
5336,1367,2024-11-12,4,28
5337,1367,2024-11-12,5,20
5338,1367,2024-11-12,6,45
5339,1367,2024-04-14,1,50
5340,1367,2024-04-14,3,52
5341,1367,2024-04-14,4,56
5342,1367,2024-04-14,6,67
5343,1367,2024-04-20,2,39
5344,1367,2024-04-20,4,18
5345,1367,2024-04-20,5,34
5346,1367,2024-01-04,10,18
5347,1367,2024-01-04,5,40
5348,1368,2024-09-09,10,41
5349,1368,2024-09-09,3,55
5350,1368,2024-09-09,5,75
5351,1368,2024-09-09,7,11
5352,1368,2024-07-05,1,68
5353,1368,2024-07-05,2,50
5354,1368,2024-07-05,3,75
5355,1368,2024-07-05,4,44
5356,1368,2024-07-05,7,52
5357,1368,2024-10-16,1,28
5358,1368,2024-10-16,3,43
5359,1368,2024-10-16,5,48
5360,1369,2024-05-11,2,13
5361,1369,2024-05-11,4,17
5362,1369,2024-05-11,7,58
5363,1370,2024-08-25,9,16
5364,1370,2024-08-25,1,63
5365,1370,2024-08-25,4,28
5366,1370,2024-08-25,2,64
5367,1371,2024-04-08,10,73
5368,1371,2024-04-08,3,32
5369,1371,2024-04-08,4,44
5370,1372,2024-10-25,9,41
5371,1372,2024-10-25,3,20
5372,1372,2024-10-25,6,28
5373,1373,2024-02-27,1,68
5374,1373,2024-02-27,9,49
5375,1373,2024-02-27,5,41
5376,1373,2024-02-27,7,15
5377,1374,2024-08-24,1,19
5378,1374,2024-08-24,9,53
5379,1374,2024-08-24,4,22
5380,1374,2024-08-24,5,27
5381,1375,2024-12-22,1,23
5382,1375,2024-12-22,2,59
5383,1375,2024-12-22,4,52
5384,1376,2024-03-17,10,10
5385,1376,2024-03-17,3,67
5386,1377,2024-06-05,1,32
5387,1377,2024-06-05,3,30
5388,1377,2024-08-09,1,46
5389,1377,2024-08-09,2,40
5390,1377,2024-08-09,3,30
5391,1377,2024-08-09,6,64
5392,1378,2024-04-25,9,38
5393,1378,2024-04-25,2,19
5394,1378,2024-04-25,8,17
5395,1379,2024-01-25,1,55
5396,1379,2024-01-25,10,42
5397,1379,2024-03-10,3,71
5398,1380,2024-04-06,1,53
5399,1380,2024-04-06,2,32
5400,1381,2024-09-24,5,45
5401,1382,2024-04-25,4,27
5402,1382,2024-04-25,5,44
5403,1383,2024-07-03,1,20
5404,1384,2024-12-21,2,74
5405,1384,2024-12-21,10,74
5406,1384,2024-10-17,1,25
5407,1384,2024-10-17,2,44
5408,1384,2024-10-17,3,24
5409,1384,2024-10-17,4,26
5410,1384,2024-10-17,6,52
5411,1384,2024-07-19,1,33
5412,1384,2024-07-19,3,48
5413,1384,2024-07-19,8,42
5414,1385,2024-01-18,2,66
5415,1385,2024-01-18,3,18
5416,1385,2024-01-18,7,23
5417,1385,2024-11-28,2,63
5418,1385,2024-11-28,7,72
5419,1386,2024-10-22,1,48
5420,1386,2024-11-10,2,64
5421,1386,2024-11-10,3,39
5422,1387,2024-07-28,9,22
5423,1387,2024-07-28,2,11
5424,1387,2024-07-28,4,11
5425,1388,2024-09-09,4,54
5426,1388,2024-09-09,7,74
5427,1389,2024-11-29,1,54
5428,1389,2024-11-29,7,14
5429,1389,2024-09-09,1,29
5430,1389,2024-09-09,3,59
5431,1390,2024-10-12,1,66
5432,1390,2024-10-12,6,30
5433,1390,2024-11-25,9,49
5434,1390,2024-11-25,3,73
5435,1390,2024-11-25,4,15
5436,1391,2024-06-23,4,24
5437,1391,2024-06-23,5,61
5438,1391,2024-06-23,7,44
5439,1391,2024-10-23,10,40
5440,1391,2024-10-23,6,54
5441,1391,2024-07-07,1,19
5442,1391,2024-07-07,4,25
5443,1391,2024-07-07,6,75
5444,1391,2024-08-11,1,27
5445,1391,2024-08-11,4,32
5446,1392,2024-08-27,10,26
5447,1392,2024-08-27,2,31
5448,1393,2024-09-15,4,40
5449,1394,2024-12-20,3,47
5450,1394,2024-12-20,4,64
5451,1394,2024-12-20,6,59
5452,1394,2024-02-10,7,24
5453,1395,2024-10-13,8,46
5454,1396,2024-02-10,1,22
5455,1396,2024-02-10,7,25
5456,1396,2024-02-10,8,72
5457,1396,2024-12-04,4,63
5458,1396,2024-12-04,7,51
5459,1396,2024-11-02,6,75
5460,1397,2024-04-20,1,69
5461,1397,2024-04-20,3,35
5462,1397,2024-04-20,4,25
5463,1397,2024-04-20,5,64
5464,1397,2024-05-04,2,54
5465,1398,2024-12-24,1,49
5466,1399,2024-07-25,1,26
5467,1399,2024-07-25,9,69
5468,1399,2024-07-25,7,17
5469,1399,2024-11-05,1,64
5470,1399,2024-11-05,8,42
5471,1400,2024-12-27,2,58
5472,1400,2024-12-27,3,69
5473,1400,2024-12-27,4,60
5474,1400,2024-09-12,1,31
5475,1400,2024-09-12,3,74
5476,1400,2024-09-12,7,49
5477,1401,2024-10-22,1,11
5478,1402,2024-07-21,2,66
5479,1402,2024-08-11,1,22
5480,1402,2024-08-11,3,12
5481,1402,2024-08-11,4,70
5482,1402,2024-05-01,1,33
5483,1402,2024-05-01,4,28
5484,1403,2024-12-04,9,38
5485,1403,2024-12-04,5,38
5486,1403,2024-12-04,7,71
5487,1404,2024-03-01,1,36
5488,1404,2024-03-01,5,40
5489,1404,2024-03-01,6,44
5490,1404,2024-03-01,8,52
5491,1404,2024-09-06,1,45
5492,1405,2024-01-22,3,61
5493,1406,2024-04-04,10,65
5494,1406,2024-04-04,3,20
5495,1406,2024-04-27,5,16
5496,1406,2024-04-03,1,54
5497,1407,2024-07-04,1,44
5498,1407,2024-07-04,3,73
5499,1407,2024-07-04,4,40
5500,1407,2024-07-04,5,37
5501,1407,2024-07-04,10,36
5502,1408,2024-04-26,2,26
5503,1408,2024-04-26,4,60
5504,1409,2024-11-14,2,54
5505,1409,2024-11-14,3,54
5506,1409,2024-11-14,5,16
5507,1409,2024-11-14,8,12
5508,1409,2024-11-14,9,74
5509,1409,2024-10-02,1,37
5510,1409,2024-10-02,2,24
5511,1409,2024-10-02,3,75
5512,1409,2024-10-02,6,38
5513,1409,2024-12-04,1,42
5514,1409,2024-12-04,2,59
5515,1409,2024-12-04,6,50
5516,1410,2024-04-28,1,35
5517,1411,2024-06-27,1,23
5518,1411,2024-06-27,2,49
5519,1411,2024-06-27,4,32
5520,1411,2024-06-27,6,38
5521,1411,2024-06-27,8,30
5522,1412,2024-05-04,1,67
5523,1412,2024-05-04,10,41
5524,1412,2024-05-04,3,39
5525,1412,2024-05-04,6,72
5526,1412,2024-11-24,1,64
5527,1412,2024-07-07,1,72
5528,1412,2024-07-07,2,20
5529,1412,2024-08-07,2,14
5530,1412,2024-08-07,3,29
5531,1413,2024-12-03,1,10
5532,1413,2024-12-03,3,65
5533,1413,2024-12-03,5,12
5534,1413,2024-03-29,1,11
5535,1413,2024-03-29,3,56
5536,1413,2024-03-29,7,59
5537,1413,2024-04-10,1,33
5538,1413,2024-04-10,7,26
5539,1413,2024-04-10,8,21
5540,1413,2024-07-26,10,50
5541,1414,2024-06-28,2,51
5542,1414,2024-06-28,3,38
5543,1414,2024-06-28,4,35
5544,1415,2024-03-23,1,27
5545,1415,2024-03-23,9,74
5546,1415,2024-03-23,4,62
5547,1415,2024-03-23,10,22
5548,1416,2024-12-02,1,37
5549,1416,2024-12-02,3,42
5550,1416,2024-12-02,4,50
5551,1416,2024-12-02,5,45
5552,1417,2024-06-24,9,29
5553,1417,2024-06-24,1,53
5554,1417,2024-06-24,5,53
5555,1418,2024-02-06,1,68
5556,1418,2024-02-06,4,57
5557,1418,2024-02-06,6,61
5558,1418,2024-02-06,7,41
5559,1419,2024-07-28,5,15
5560,1419,2024-07-28,6,74
5561,1420,2024-02-18,2,20
5562,1420,2024-02-18,10,33
5563,1420,2024-02-18,8,66
5564,1420,2024-09-25,9,66
5565,1420,2024-09-25,7,74
5566,1421,2024-07-23,2,34
5567,1421,2024-07-23,3,27
5568,1421,2024-01-18,1,72
5569,1421,2024-01-18,3,67
5570,1421,2024-01-18,4,22
5571,1421,2024-01-18,8,25
5572,1422,2024-12-27,2,15
5573,1422,2024-09-27,1,38
5574,1422,2024-09-27,8,65
5575,1423,2024-09-10,3,50
5576,1424,2024-12-28,2,74
5577,1424,2024-12-28,3,44
5578,1424,2024-12-28,5,10
5579,1424,2024-12-28,6,12
5580,1425,2024-07-17,1,11
5581,1426,2024-04-24,2,17
5582,1427,2024-11-12,2,12
5583,1427,2024-11-12,6,42
5584,1428,2024-08-03,1,41
5585,1428,2024-12-19,1,29
5586,1428,2024-12-19,2,69
5587,1428,2024-12-19,5,72
5588,1428,2024-12-19,8,28
5589,1428,2024-08-15,2,46
5590,1428,2024-08-15,5,51
5591,1428,2024-08-15,6,58
5592,1429,2024-05-14,4,49
5593,1430,2024-11-23,2,35
5594,1430,2024-11-23,4,36
5595,1430,2024-11-23,5,60
5596,1430,2024-11-23,8,52
5597,1431,2024-10-23,2,23
5598,1431,2024-10-23,5,47
5599,1431,2024-10-23,6,75
5600,1431,2024-10-23,8,69
5601,1431,2024-10-23,9,25
5602,1432,2024-04-19,1,38
5603,1432,2024-04-19,5,26
5604,1432,2024-04-19,6,58
5605,1432,2024-04-19,8,54
5606,1432,2024-11-05,1,58
5607,1432,2024-11-05,3,19
5608,1432,2024-11-05,5,27
5609,1432,2024-11-05,6,58
5610,1433,2024-06-28,1,30
5611,1433,2024-06-28,3,68
5612,1433,2024-06-28,5,67
5613,1433,2024-06-28,6,13
5614,1434,2024-07-17,2,47
5615,1434,2024-07-17,3,64
5616,1434,2024-07-17,6,57
5617,1434,2024-07-17,7,67
5618,1434,2024-07-17,9,66
5619,1435,2024-03-02,3,71
5620,1435,2024-03-02,4,37
5621,1435,2024-03-02,8,74
5622,1436,2024-02-20,1,69
5623,1436,2024-07-24,1,34
5624,1436,2024-07-24,4,41
5625,1436,2024-07-24,7,70
5626,1437,2024-11-09,2,40
5627,1437,2024-11-09,7,45
5628,1438,2024-04-20,9,65
5629,1438,2024-04-20,5,73
5630,1438,2024-04-20,6,74
5631,1438,2024-02-17,3,57
5632,1438,2024-02-17,5,43
5633,1438,2024-02-17,7,61
5634,1439,2024-10-19,6,56
5635,1439,2024-05-22,1,36
5636,1439,2024-05-22,3,27
5637,1440,2024-07-28,2,10
5638,1441,2024-04-14,3,31
5639,1441,2024-04-14,4,75
5640,1442,2024-01-17,9,54
