booking_id,customer_id,booking_date,visit_date,ticket_type,tickets_count,total_amount,booking_channel
3596,2078,2024-01-11,2024-01-11,Adult,6,726.4,Walk-in
3597,2079,2024-02-28,2024-03-02,Child,2,135.88,Walk-in
3598,2080,2024-03-05,2024-03-06,Adult,1,125.89,Walk-in
3599,2080,2024-12-05,2024-12-06,Family,1,334.15,Walk-in
3600,2080,2024-09-04,2024-09-04,Family,1,336.49,Walk-in
3601,2081,2024-07-07,2024-07-08,Child,2,136.19,Walk-in
3602,2081,2024-04-13,2024-04-13,Family,1,338.04,Walk-in
3603,2082,2024-04-27,2024-04-30,Family,1,344.16,Walk-in
3604,2083,2024-04-13,2024-04-15,Family,1,342.93,Walk-in
3605,2084,2024-11-06,2024-11-08,Child,4,278.02,Walk-in
3606,2084,2024-10-24,2024-10-26,Adult,4,486.56,Walk-in
3607,2084,2024-12-27,2024-12-28,Adult,5,603.01,Walk-in
3608,2085,2024-04-16,2024-04-17,Adult,1,118.02,Walk-in
3609,2085,2024-06-13,2024-06-15,Family,1,352.2,Walk-in
3610,2085,2024-07-13,2024-07-14,Adult,2,248.94,Walk-in
3611,2086,2024-09-14,2024-09-17,Adult,3,359.02,Online
3612,2087,2024-04-13,2024-04-15,Adult,4,493.32,Walk-in
3613,2088,2024-12-13,2024-12-16,Family,1,355.84,Walk-in
3614,2089,2024-08-23,2024-08-26,Adult,6,747.41,Walk-in
3615,2089,2024-12-24,2024-12-25,Adult,2,249.06,Walk-in
3616,2089,2024-12-16,2024-12-17,Adult,3,359.09,Walk-in
3617,2089,2024-07-21,2024-07-24,Group,1,286.86,Walk-in
3618,2090,2024-04-09,2024-04-10,Group,1,274.03,Walk-in
3619,2091,2024-07-14,2024-07-15,Family,1,333.41,Online
3620,2091,2024-06-18,2024-06-19,Adult,4,484.33,Walk-in
3621,2091,2024-09-25,2024-09-25,Child,3,217.57,Walk-in
3622,2092,2024-07-04,2024-07-07,Family,1,350.53,Walk-in
3623,2093,2024-07-01,2024-07-02,Adult,2,239.38,Walk-in
3624,2094,2024-07-06,2024-07-06,Group,1,273.67,Walk-in
3625,2095,2024-11-18,2024-11-18,Child,2,138.41,Walk-in
3626,2096,2024-04-05,2024-04-05,Group,1,277.15,Walk-in
3627,2097,2024-10-26,2024-10-29,Adult,3,365.13,Online
3628,2098,2024-10-27,2024-10-28,Adult,6,705.35,Online
3629,2099,2024-04-27,2024-04-28,Child,4,269.88,Walk-in
3630,2099,2024-12-19,2024-12-21,Adult,4,495.39,Walk-in
3631,2100,2024-11-03,2024-11-03,Adult,4,489.72,Walk-in
3632,2101,2024-05-15,2024-05-15,Child,4,293.71,Walk-in
3633,2102,2024-09-18,2024-09-19,Adult,2,242.4,Walk-in
3634,2102,2024-12-04,2024-12-05,Adult,5,571.65,Walk-in
3635,2102,2024-10-19,2024-10-21,Family,1,333.69,Online
3636,2102,2024-04-08,2024-04-10,Group,1,272.03,Walk-in
3637,2103,2024-06-16,2024-06-17,Group,1,273.66,Walk-in
3638,2103,2024-05-27,2024-05-29,Adult,1,125.46,Walk-in
3639,2103,2024-07-07,2024-07-07,Adult,3,374.71,Walk-in
3640,2104,2024-06-10,2024-06-10,Family,1,334.16,Walk-in
3641,2104,2024-12-06,2024-12-06,Adult,5,619.85,Walk-in
3642,2104,2024-06-04,2024-06-07,Group,1,293.98,Walk-in
3643,2105,2024-02-20,2024-02-20,Adult,2,230.93,Walk-in
3644,2105,2024-04-17,2024-04-19,Adult,3,373.97,Online
3645,2105,2024-04-07,2024-04-07,Child,6,419.08,Online
3646,2105,2024-02-27,2024-02-27,Adult,5,592.93,Walk-in
3647,2106,2024-10-04,2024-10-04,Family,1,336.56,Online
3648,2107,2024-10-04,2024-10-06,Group,1,288.87,Online
3649,2108,2024-05-15,2024-05-15,Adult,5,603.34,Walk-in
3650,2108,2024-05-04,2024-05-05,Family,1,348.58,Walk-in
3651,2109,2024-05-16,2024-05-16,Family,1,353.77,Online
3652,2110,2024-07-17,2024-07-19,Child,3,217.56,Walk-in
3653,2111,2024-02-18,2024-02-18,Adult,6,719.95,Walk-in
3654,2111,2024-03-13,2024-03-13,Family,1,367.46,Walk-in
3655,2112,2024-09-04,2024-09-06,Adult,1,114.91,Walk-in
3656,2113,2024-12-07,2024-12-09,Adult,5,609.81,Online
3657,2114,2024-04-03,2024-04-06,Child,3,206.58,Online
3658,2115,2024-04-21,2024-04-24,Family,1,363.77,Walk-in
3659,2116,2024-09-10,2024-09-13,Family,1,334.78,Walk-in
3660,2117,2024-08-20,2024-08-22,Child,3,208.44,Walk-in
3661,2118,2024-07-20,2024-07-21,Group,1,266.86,Walk-in
3662,2118,2024-12-23,2024-12-25,Child,3,219.22,Online
3663,2118,2024-04-12,2024-04-14,Family,1,362.31,Walk-in
3664,2119,2024-09-03,2024-09-06,Adult,4,462.4,Walk-in
3665,2120,2024-06-01,2024-06-03,Adult,1,119.72,Walk-in
3666,2121,2024-02-28,2024-03-01,Adult,2,228.12,Walk-in
3667,2121,2024-07-14,2024-07-15,Adult,6,720.86,Online
3668,2121,2024-02-01,2024-02-01,Group,1,293.45,Walk-in
3669,2122,2024-07-02,2024-07-04,Group,1,288.52,Walk-in
3670,2122,2024-03-05,2024-03-05,Child,2,135.69,Walk-in
3671,2122,2024-03-28,2024-03-29,Adult,2,241.25,Walk-in
3672,2122,2024-08-10,2024-08-10,Child,4,275.15,Walk-in
3673,2123,2024-04-20,2024-04-22,Adult,3,345.32,Walk-in
3674,2123,2024-08-15,2024-08-15,Adult,1,122.45,Online
3675,2124,2024-06-01,2024-06-03,Adult,4,500.53,Walk-in
3676,2124,2024-09-19,2024-09-20,Group,1,266.21,Online
3677,2125,2024-05-21,2024-05-23,Group,1,281.58,Walk-in
3678,2126,2024-10-17,2024-10-18,Adult,5,571.03,Walk-in
3679,2127,2024-12-04,2024-12-06,Group,1,285.94,Walk-in
3680,2128,2024-05-20,2024-05-22,Family,1,336.92,Walk-in
3681,2129,2024-10-04,2024-10-06,Adult,5,594.6,Walk-in
3682,2130,2024-10-21,2024-10-22,Child,2,134.19,Walk-in
3683,2131,2024-08-20,2024-08-21,Adult,2,246.14,Walk-in
3684,2131,2024-12-21,2024-12-21,Family,1,340.46,Walk-in
3685,2132,2024-10-22,2024-10-23,Adult,6,728.68,Online
3686,2133,2024-07-08,2024-07-11,Child,1,68.73,Walk-in
3687,2134,2024-05-12,2024-05-15,Family,1,353.23,Walk-in
3688,2135,2024-10-18,2024-10-20,Adult,6,684.05,Walk-in
3689,2136,2024-12-19,2024-12-19,Family,1,345.08,Walk-in
3690,2137,2024-09-18,2024-09-21,Adult,1,122.73,Walk-in
3691,2137,2024-06-08,2024-06-09,Child,3,207.3,Walk-in
3692,2138,2024-02-11,2024-02-12,Child,1,72.99,Walk-in
3693,2139,2024-08-10,2024-08-10,Adult,2,243.24,Walk-in
3694,2140,2024-04-24,2024-04-27,Child,2,141.96,Walk-in
3695,2141,2024-05-10,2024-05-13,Family,1,349.96,Walk-in
3696,2141,2024-05-26,2024-05-26,Child,6,406.74,Walk-in
3697,2142,2024-12-06,2024-12-07,Adult,1,123.2,Walk-in
3698,2143,2024-07-05,2024-07-07,Adult,3,354.31,Online
3699,2144,2024-06-04,2024-06-06,Child,3,209.13,Walk-in
3700,2145,2024-08-01,2024-08-04,Adult,4,483.03,Walk-in
3701,2146,2024-03-06,2024-03-08,Child,2,146.95,Walk-in
3702,2146,2024-09-20,2024-09-22,Family,1,342.69,Walk-in
3703,2146,2024-04-03,2024-04-05,Child,2,140.36,Walk-in
3704,2147,2024-04-27,2024-04-28,Child,4,271.15,Walk-in
3705,2147,2024-09-03,2024-09-06,Adult,4,470.18,Walk-in
3706,2148,2024-03-05,2024-03-05,Adult,4,478.27,Walk-in
3707,2149,2024-04-04,2024-04-06,Family,1,353.16,Walk-in
3708,2149,2024-06-07,2024-06-10,Family,1,361.7,Walk-in
3709,2150,2024-12-27,2024-12-29,Family,1,366.49,Walk-in
3710,2150,2024-04-06,2024-04-06,Adult,3,342.27,Walk-in
3711,2151,2024-06-22,2024-06-22,Adult,2,243.43,Walk-in
3712,2151,2024-09-16,2024-09-19,Adult,1,114.02,Walk-in
3713,2152,2024-04-19,2024-04-21,Child,4,270.09,Walk-in
3714,2152,2024-06-23,2024-06-25,Family,1,334.74,Walk-in
3715,2153,2024-06-20,2024-06-22,Adult,4,483.81,Walk-in
3716,2154,2024-12-08,2024-12-08,Adult,3,368.17,Online
3717,2155,2024-03-08,2024-03-08,Group,1,284.22,Walk-in
3718,2156,2024-12-18,2024-12-18,Adult,4,469.9,Online
3719,2156,2024-11-15,2024-11-15,Family,1,336.64,Walk-in
3720,2157,2024-10-07,2024-10-07,Group,1,284.76,Online
3721,2158,2024-06-14,2024-06-17,Adult,3,348.36,Walk-in
3722,2158,2024-12-14,2024-12-14,Adult,5,579.61,Walk-in
3723,2158,2024-10-11,2024-10-14,Child,4,284.54,Online
3724,2159,2024-09-05,2024-09-06,Adult,6,692.2,Walk-in
3725,2159,2024-07-15,2024-07-15,Adult,4,486.37,Walk-in
3726,2159,2024-04-05,2024-04-06,Family,1,336.81,Walk-in
3727,2160,2024-03-28,2024-03-29,Adult,6,721.21,Walk-in
3728,2161,2024-07-14,2024-07-15,Group,1,268.35,Walk-in
3729,2161,2024-03-10,2024-03-11,Adult,1,125.27,Walk-in
3730,2162,2024-11-25,2024-11-26,Child,5,352.26,Walk-in
3731,2163,2024-12-23,2024-12-23,Adult,3,357.74,Walk-in
3732,2164,2024-09-28,2024-10-01,Adult,2,231.04,Walk-in
3733,2164,2024-12-23,2024-12-25,Adult,6,723.87,Online
3734,2165,2024-07-11,2024-07-11,Family,1,344.43,Walk-in
3735,2166,2024-07-02,2024-07-02,Adult,3,366.02,Walk-in
3736,2166,2024-06-12,2024-06-13,Family,1,346.25,Walk-in
3737,2167,2024-07-26,2024-07-27,Family,1,345.41,Online
3738,2167,2024-07-09,2024-07-11,Group,1,272.18,Online
3739,2168,2024-04-27,2024-04-29,Family,1,343.49,Walk-in
3740,2169,2024-09-14,2024-09-16,Child,5,342.77,Walk-in
3741,2170,2024-03-27,2024-03-29,Family,1,361.57,Walk-in
3742,2171,2024-06-05,2024-06-07,Adult,4,483.77,Online
3743,2172,2024-06-13,2024-06-15,Family,1,337.5,Walk-in
3744,2172,2024-12-25,2024-12-26,Family,1,363.15,Walk-in
3745,2172,2024-04-08,2024-04-10,Family,1,353.99,Walk-in
3746,2172,2024-04-22,2024-04-24,Family,1,335.05,Walk-in
3747,2173,2024-05-28,2024-05-30,Group,1,271.21,Walk-in
3748,2174,2024-05-16,2024-05-19,Child,6,438.27,Walk-in
3749,2175,2024-10-01,2024-10-03,Group,1,293.23,Online
3750,2176,2024-07-05,2024-07-07,Adult,5,587.48,Walk-in
3751,2177,2024-07-07,2024-07-08,Child,5,337.19,Walk-in
3752,2177,2024-08-27,2024-08-28,Family,1,339.26,Walk-in
3753,2178,2024-12-23,2024-12-23,Group,1,285.56,Walk-in
3754,2179,2024-02-13,2024-02-16,Child,6,417.7,Walk-in
3755,2179,2024-06-08,2024-06-09,Family,1,359.93,Walk-in
3756,2180,2024-06-01,2024-06-01,Adult,2,249.2,Walk-in
3757,2181,2024-01-27,2024-01-27,Family,1,357.7,Walk-in
3758,2181,2024-07-09,2024-07-10,Adult,3,369.84,Online
3759,2181,2024-04-25,2024-04-26,Child,4,284.92,Walk-in
3760,2181,2024-12-17,2024-12-18,Group,1,285.36,Walk-in
3761,2182,2024-07-24,2024-07-24,Family,1,345.84,Online
3762,2183,2024-09-09,2024-09-11,Family,1,363.18,Walk-in
3763,2184,2024-01-12,2024-01-15,Adult,6,744.04,Walk-in
3764,2184,2024-04-09,2024-04-11,Family,1,335.78,Walk-in
3765,2184,2024-04-02,2024-04-02,Adult,3,352.5,Walk-in
3766,2185,2024-06-17,2024-06-17,Child,1,68.02,Walk-in
3767,2186,2024-07-21,2024-07-21,Adult,6,688.91,Walk-in
3768,2186,2024-04-03,2024-04-05,Child,5,344.4,Walk-in
3769,2186,2024-11-07,2024-11-07,Adult,6,699.64,Walk-in
3770,2187,2024-05-17,2024-05-17,Adult,5,608.35,Walk-in
3771,2188,2024-06-11,2024-06-14,Adult,1,119.84,Walk-in
3772,2189,2024-07-02,2024-07-02,Group,1,283.03,Walk-in
3773,2190,2024-07-22,2024-07-22,Child,5,350.95,Walk-in
3774,2190,2024-10-16,2024-10-16,Child,1,69.06,Online
3775,2191,2024-06-26,2024-06-29,Adult,5,604.28,Walk-in
3776,2192,2024-06-12,2024-06-13,Family,1,338.09,Walk-in
3777,2193,2024-12-24,2024-12-26,Family,1,344.15,Online
3778,2194,2024-04-07,2024-04-09,Adult,5,574.02,Walk-in
3779,2195,2024-05-23,2024-05-24,Child,2,138.11,Walk-in
3780,2196,2024-04-21,2024-04-22,Adult,4,475.21,Walk-in
3781,2196,2024-07-25,2024-07-28,Adult,1,114.8,Walk-in
3782,2196,2024-11-14,2024-11-17,Child,5,362.92,Walk-in
3783,2197,2024-12-07,2024-12-07,Adult,5,590.46,Walk-in
3784,2197,2024-11-06,2024-11-09,Family,1,347.55,Walk-in
3785,2197,2024-09-09,2024-09-11,Adult,3,371.2,Walk-in
3786,2197,2024-03-05,2024-03-07,Group,1,277.94,Online
3787,2198,2024-01-18,2024-01-21,Family,1,365.45,Walk-in
3788,2198,2024-12-16,2024-12-17,Family,1,361.98,Walk-in
3789,2198,2024-10-08,2024-10-09,Group,1,288.21,Walk-in
3790,2198,2024-12-25,2024-12-25,Adult,5,587.55,Walk-in
3791,2199,2024-10-16,2024-10-19,Adult,5,573.69,Walk-in
3792,2199,2024-02-03,2024-02-03,Family,1,357.57,Walk-in
3793,2200,2024-04-22,2024-04-24,Child,6,439.5,Walk-in
3794,2201,2024-09-28,2024-10-01,Group,1,268.63,Walk-in
3795,2201,2024-12-23,2024-12-26,Group,1,284.98,Walk-in
3796,2202,2024-07-13,2024-07-15,Family,1,347.71,Online
3797,2203,2024-06-15,2024-06-18,Adult,5,606.56,Walk-in
3798,2204,2024-07-08,2024-07-09,Adult,3,342.58,Walk-in
3799,2205,2024-06-06,2024-06-08,Group,1,293.62,Walk-in
3800,2206,2024-10-07,2024-10-10,Child,6,406.66,Online
3801,2206,2024-08-25,2024-08-27,Adult,5,612.21,Walk-in
3802,2207,2024-06-10,2024-06-13,Family,1,347.25,Walk-in
3803,2208,2024-06-26,2024-06-26,Adult,3,343.34,Walk-in
3804,2209,2024-01-13,2024-01-14,Child,1,70.03,Walk-in
3805,2210,2024-06-19,2024-06-20,Family,1,362.06,Walk-in
3806,2210,2024-08-28,2024-08-29,Adult,3,360.27,Walk-in
3807,2210,2024-06-03,2024-06-04,Adult,5,594.18,Walk-in
3808,2210,2024-11-13,2024-11-14,Group,1,285.9,Online
3809,2211,2024-12-13,2024-12-15,Family,1,340.9,Walk-in
3810,2212,2024-12-03,2024-12-06,Family,1,361.11,Walk-in
3811,2213,2024-06-25,2024-06-26,Adult,5,589.98,Walk-in
3812,2214,2024-08-06,2024-08-09,Family,1,342.65,Walk-in
3813,2214,2024-01-24,2024-01-25,Adult,4,487.88,Walk-in
3814,2215,2024-09-13,2024-09-13,Adult,5,571.45,Online
3815,2216,2024-04-27,2024-04-28,Child,1,69.3,Walk-in
3816,2217,2024-10-21,2024-10-22,Group,1,274.97,Walk-in
3817,2218,2024-09-07,2024-09-10,Child,2,144.37,Walk-in
3818,2219,2024-01-24,2024-01-24,Child,5,361.23,Walk-in
3819,2220,2024-02-15,2024-02-15,Family,1,360.83,Walk-in
3820,2221,2024-11-02,2024-11-03,Child,2,137.7,Online
3821,2221,2024-02-18,2024-02-19,Child,1,70.85,Walk-in
3822,2221,2024-12-23,2024-12-24,Child,4,277.89,Walk-in
3823,2221,2024-06-06,2024-06-06,Child,1,67.48,Walk-in
3824,2222,2024-09-17,2024-09-17,Adult,5,588.19,Walk-in
3825,2223,2024-10-09,2024-10-12,Family,1,363.01,Online
3826,2224,2024-04-27,2024-04-27,Adult,3,366.51,Walk-in
3827,2224,2024-09-24,2024-09-25,Adult,5,595.96,Online
3828,2224,2024-09-20,2024-09-22,Group,1,268.65,Walk-in
3829,2225,2024-03-10,2024-03-11,Family,1,353.72,Walk-in
3830,2226,2024-06-28,2024-06-30,Child,6,403.36,Walk-in
3831,2227,2024-06-23,2024-06-23,Child,4,277.15,Walk-in
3832,2228,2024-09-18,2024-09-19,Child,2,139.05,Walk-in
3833,2229,2024-09-12,2024-09-12,Adult,6,712.55,Online
3834,2229,2024-09-15,2024-09-18,Adult,2,232.42,Walk-in
3835,2229,2024-07-27,2024-07-27,Child,6,407.18,Walk-in
3836,2229,2024-02-13,2024-02-15,Adult,5,625.01,Walk-in
3837,2230,2024-12-18,2024-12-18,Child,5,352.93,Online
3838,2231,2024-08-04,2024-08-05,Adult,5,598.6,Walk-in
3839,2231,2024-07-20,2024-07-23,Adult,1,120.59,Walk-in
3840,2231,2024-08-24,2024-08-24,Adult,1,125.02,Online
3841,2232,2024-05-25,2024-05-28,Adult,4,471.82,Walk-in
3842,2233,2024-04-03,2024-04-04,Child,3,217.72,Walk-in
3843,2234,2024-02-18,2024-02-21,Adult,1,124.1,Walk-in
3844,2235,2024-06-02,2024-06-04,Family,1,332.65,Walk-in
3845,2236,2024-04-20,2024-04-21,Child,4,281.71,Walk-in
3846,2237,2024-06-15,2024-06-15,Child,6,399.7,Walk-in
3847,2237,2024-04-04,2024-04-04,Family,1,337.75,Walk-in
3848,2238,2024-02-17,2024-02-20,Family,1,333.76,Walk-in
3849,2239,2024-08-01,2024-08-04,Family,1,353.53,Walk-in
3850,2239,2024-04-08,2024-04-09,Child,2,144.49,Walk-in
3851,2239,2024-01-06,2024-01-06,Adult,4,486.67,Walk-in
3852,2239,2024-03-09,2024-03-10,Group,1,284.23,Walk-in
3853,2240,2024-04-26,2024-04-29,Adult,4,501.37,Walk-in
3854,2241,2024-05-01,2024-05-03,Child,6,402.86,Walk-in
3855,2241,2024-04-13,2024-04-15,Group,1,284.99,Walk-in
3856,2242,2024-04-24,2024-04-27,Child,4,288.09,Walk-in
3857,2242,2024-05-12,2024-05-13,Adult,6,688.72,Walk-in
3858,2243,2024-06-18,2024-06-21,Adult,5,581.92,Walk-in
3859,2243,2024-04-07,2024-04-09,Child,2,142.26,Walk-in
3860,2244,2024-09-14,2024-09-15,Family,1,361.62,Walk-in
3861,2244,2024-12-27,2024-12-29,Child,2,135.16,Online
3862,2245,2024-11-16,2024-11-18,Child,1,72.97,Online
3863,2245,2024-05-06,2024-05-09,Family,1,353.85,Walk-in
3864,2246,2024-11-09,2024-11-11,Adult,6,715.0,Walk-in
3865,2247,2024-06-18,2024-06-18,Adult,6,740.91,Walk-in
3866,2248,2024-01-24,2024-01-24,Child,5,341.92,Walk-in
3867,2249,2024-10-01,2024-10-01,Child,3,203.12,Online
3868,2249,2024-09-07,2024-09-07,Family,1,348.14,Online
3869,2249,2024-07-05,2024-07-07,Adult,3,366.01,Online
3870,2250,2024-01-18,2024-01-18,Adult,2,236.04,Online
3871,2251,2024-02-02,2024-02-03,Family,1,354.76,Walk-in
3872,2251,2024-06-22,2024-06-23,Group,1,268.64,Walk-in
3873,2252,2024-04-03,2024-04-04,Group,1,282.71,Walk-in
3874,2253,2024-09-22,2024-09-23,Family,1,358.77,Walk-in
3875,2254,2024-11-11,2024-11-12,Adult,6,736.19,Walk-in
3876,2255,2024-03-22,2024-03-24,Child,3,220.37,Walk-in
3877,2256,2024-06-15,2024-06-17,Adult,4,496.34,Walk-in
3878,2257,2024-04-22,2024-04-24,Adult,1,120.28,Walk-in
3879,2258,2024-07-18,2024-07-20,Adult,3,376.36,Walk-in
3880,2259,2024-10-02,2024-10-02,Child,3,201.47,Walk-in
3881,2260,2024-12-10,2024-12-12,Family,1,343.44,Walk-in
3882,2261,2024-09-23,2024-09-23,Group,1,277.7,Walk-in
3883,2262,2024-07-04,2024-07-07,Child,2,139.19,Walk-in
3884,2262,2024-12-05,2024-12-05,Family,1,361.57,Walk-in
3885,2263,2024-06-24,2024-06-25,Family,1,341.51,Walk-in
3886,2264,2024-10-01,2024-10-03,Child,5,366.65,Walk-in
3887,2265,2024-06-01,2024-06-01,Child,2,134.17,Walk-in
3888,2266,2024-04-26,2024-04-27,Group,1,282.74,Walk-in
3889,2267,2024-07-16,2024-07-16,Adult,1,122.55,Online
3890,2268,2024-11-18,2024-11-19,Group,1,269.5,Walk-in
3891,2269,2024-10-15,2024-10-16,Family,1,336.0,Walk-in
3892,2270,2024-10-09,2024-10-10,Family,1,351.09,Walk-in
3893,2271,2024-12-10,2024-12-12,Family,1,335.67,Walk-in
3894,2272,2024-03-05,2024-03-07,Child,2,138.61,Walk-in
3895,2272,2024-12-05,2024-12-06,Family,1,340.81,Walk-in
3896,2273,2024-03-12,2024-03-14,Child,4,271.17,Walk-in
3897,2273,2024-03-11,2024-03-13,Child,6,410.98,Walk-in
3898,2274,2024-12-17,2024-12-18,Child,2,139.1,Walk-in
3899,2275,2024-04-26,2024-04-26,Family,1,356.5,Walk-in
3900,2276,2024-09-19,2024-09-22,Child,6,425.99,Walk-in
3901,2277,2024-06-22,2024-06-22,Group,1,292.21,Walk-in
3902,2278,2024-06-26,2024-06-28,Family,1,364.34,Walk-in
3903,2278,2024-03-04,2024-03-07,Adult,5,575.0,Walk-in
3904,2278,2024-07-08,2024-07-09,Adult,5,603.0,Walk-in
3905,2278,2024-12-26,2024-12-28,Child,6,418.34,Online
3906,2279,2024-03-01,2024-03-03,Adult,5,610.95,Walk-in
3907,2280,2024-07-10,2024-07-12,Family,1,358.42,Online
3908,2281,2024-02-28,2024-02-29,Adult,3,353.44,Walk-in
3909,2282,2024-12-01,2024-12-02,Family,1,345.7,Online
3910,2282,2024-04-16,2024-04-16,Family,1,358.57,Walk-in
3911,2283,2024-06-02,2024-06-03,Child,5,346.49,Walk-in
3912,2284,2024-01-21,2024-01-21,Adult,5,616.85,Walk-in
3913,2285,2024-04-22,2024-04-25,Family,1,342.92,Walk-in
3914,2286,2024-10-05,2024-10-06,Family,1,351.46,Walk-in
3915,2287,2024-02-08,2024-02-09,Child,1,66.84,Walk-in
3916,2288,2024-02-08,2024-02-10,Adult,1,120.55,Walk-in
3917,2289,2024-01-08,2024-01-09,Adult,2,232.17,Walk-in
3918,2290,2024-10-22,2024-10-22,Family,1,356.02,Walk-in
3919,2291,2024-10-21,2024-10-24,Adult,1,116.85,Walk-in
3920,2292,2024-09-03,2024-09-06,Group,1,286.67,Walk-in
3921,2293,2024-07-17,2024-07-19,Child,4,279.5,Walk-in
3922,2294,2024-01-05,2024-01-05,Adult,6,691.18,Walk-in
3923,2295,2024-07-01,2024-07-04,Adult,2,234.46,Walk-in
3924,2295,2024-11-26,2024-11-28,Adult,2,239.01,Walk-in
3925,2296,2024-02-04,2024-02-04,Child,6,411.77,Walk-in
3926,2297,2024-06-20,2024-06-23,Adult,4,472.52,Walk-in
3927,2298,2024-03-06,2024-03-09,Child,1,68.15,Walk-in
3928,2299,2024-09-04,2024-09-07,Family,1,362.13,Walk-in
3929,2300,2024-06-04,2024-06-05,Family,1,359.27,Walk-in
3930,2300,2024-10-18,2024-10-19,Group,1,276.42,Walk-in
3931,2301,2024-07-07,2024-07-10,Family,1,361.31,Walk-in
3932,2302,2024-10-07,2024-10-09,Family,1,366.15,Walk-in
3933,2302,2024-10-13,2024-10-14,Child,2,143.19,Walk-in
3934,2302,2024-12-04,2024-12-04,Family,1,347.06,Walk-in
3935,2303,2024-05-21,2024-05-21,Adult,3,360.41,Walk-in
3936,2304,2024-06-18,2024-06-21,Adult,4,468.57,Walk-in
3937,2305,2024-04-11,2024-04-14,Child,5,346.06,Walk-in
3938,2305,2024-07-01,2024-07-02,Adult,5,616.76,Walk-in
3939,2306,2024-01-18,2024-01-19,Child,5,364.72,Walk-in
3940,2306,2024-10-23,2024-10-23,Family,1,352.68,Walk-in
3941,2306,2024-12-25,2024-12-25,Family,1,338.37,Online
3942,2307,2024-06-20,2024-06-21,Adult,1,124.89,Walk-in
3943,2307,2024-10-22,2024-10-23,Child,1,70.3,Walk-in
3944,2308,2024-07-09,2024-07-12,Adult,2,228.49,Walk-in
3945,2308,2024-07-19,2024-07-22,Family,1,362.18,Walk-in
3946,2309,2024-09-17,2024-09-19,Family,1,349.2,Walk-in
3947,2310,2024-09-20,2024-09-20,Adult,2,230.55,Walk-in
3948,2310,2024-04-28,2024-05-01,Family,1,367.07,Walk-in
3949,2311,2024-10-18,2024-10-18,Group,1,290.96,Walk-in
3950,2312,2024-02-07,2024-02-09,Child,2,134.33,Walk-in
3951,2312,2024-11-06,2024-11-09,Group,1,276.26,Walk-in
3952,2312,2024-11-24,2024-11-27,Adult,5,588.31,Walk-in
3953,2313,2024-07-18,2024-07-18,Adult,2,240.61,Walk-in
3954,2314,2024-08-19,2024-08-19,Adult,2,244.74,Walk-in
3955,2314,2024-04-27,2024-04-27,Child,4,293.75,Walk-in
3956,2315,2024-11-23,2024-11-24,Adult,2,247.26,Walk-in
3957,2316,2024-06-04,2024-06-05,Adult,5,621.66,Walk-in
3958,2317,2024-08-25,2024-08-25,Adult,5,620.09,Walk-in
3959,2318,2024-09-20,2024-09-22,Family,1,345.51,Online
3960,2318,2024-07-11,2024-07-14,Group,1,288.97,Walk-in
3961,2319,2024-08-19,2024-08-19,Adult,3,377.97,Walk-in
3962,2320,2024-09-05,2024-09-07,Family,1,363.72,Walk-in
3963,2321,2024-11-03,2024-11-04,Adult,1,121.55,Online
3964,2322,2024-12-27,2024-12-29,Family,1,362.87,Online
3965,2323,2024-12-04,2024-12-05,Family,1,346.7,Walk-in
3966,2323,2024-10-13,2024-10-14,Child,3,207.02,Walk-in
3967,2323,2024-04-25,2024-04-27,Adult,1,117.77,Walk-in
3968,2324,2024-01-08,2024-01-08,Family,1,360.53,Walk-in
3969,2325,2024-07-24,2024-07-26,Family,1,354.26,Walk-in
3970,2325,2024-06-22,2024-06-24,Adult,5,602.3,Walk-in
3971,2325,2024-04-24,2024-04-24,Child,6,424.67,Walk-in
3972,2325,2024-10-15,2024-10-18,Child,2,137.6,Online
3973,2326,2024-12-14,2024-12-17,Child,1,72.64,Walk-in
3974,2327,2024-09-07,2024-09-10,Child,4,285.39,Walk-in
3975,2328,2024-09-23,2024-09-25,Group,1,285.78,Walk-in
3976,2328,2024-03-06,2024-03-07,Family,1,365.58,Walk-in
3977,2329,2024-09-26,2024-09-27,Family,1,334.65,Walk-in
3978,2330,2024-04-24,2024-04-25,Child,3,218.44,Walk-in
3979,2331,2024-07-21,2024-07-23,Adult,2,235.12,Online
3980,2332,2024-12-09,2024-12-10,Family,1,355.89,Walk-in
3981,2332,2024-04-26,2024-04-28,Adult,5,588.46,Walk-in
3982,2333,2024-10-03,2024-10-03,Family,1,350.52,Walk-in
3983,2334,2024-12-14,2024-12-16,Adult,5,587.1,Walk-in
3984,2334,2024-06-20,2024-06-20,Family,1,348.86,Walk-in
3985,2334,2024-11-05,2024-11-07,Family,1,367.15,Walk-in
3986,2334,2024-09-17,2024-09-18,Adult,1,122.01,Online
3987,2335,2024-02-21,2024-02-22,Adult,3,364.19,Walk-in
3988,2335,2024-08-06,2024-08-06,Child,2,136.39,Walk-in
3989,2335,2024-06-19,2024-06-22,Child,2,140.98,Walk-in
3990,2335,2024-07-03,2024-07-05,Adult,1,121.5,Walk-in
3991,2336,2024-10-20,2024-10-20,Family,1,360.26,Online
3992,2337,2024-05-09,2024-05-10,Adult,4,476.38,Walk-in
3993,2338,2024-10-09,2024-10-12,Adult,3,366.28,Walk-in
3994,2339,2024-04-08,2024-04-10,Adult,3,345.69,Online
